CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_AvgScore,TotalOrders,TotalItemsBought,AvgOrderValue,CustomerLifespanDays,Churned,Cluster,Segment
13679,United Kingdom,493,3,281.26,5,3,1,3.0,3,102,5.63,242,1,2,Hibernating
13326,United Kingdom,432,1,281.76,5,1,1,2.3333333333333335,1,140,21.67,0,1,2,Hibernating
16557,United Kingdom,24,2,281.85,2,3,1,2.0,2,111,25.62,113,0,0,Loyal Regulars
17072,United Kingdom,625,1,282.05,5,2,1,2.6666666666666665,1,218,12.82,0,1,2,Hibernating
17247,United Kingdom,15,1,282.19,1,1,1,1.0,1,106,5.13,0,0,0,Loyal Regulars
12771,Portugal,485,1,282.3,5,1,1,2.3333333333333335,1,104,18.82,0,1,2,Hibernating
13511,United Kingdom,676,1,282.76,5,2,1,2.6666666666666665,1,60,56.55,0,1,2,Hibernating
15936,United Kingdom,379,2,282.79,4,2,1,2.3333333333333335,2,211,14.88,88,1,2,Hibernating
15338,United Kingdom,677,1,283.43,5,2,1,2.6666666666666665,1,150,4.72,0,1,2,Hibernating
15662,United Kingdom,661,2,283.73,5,2,1,2.6666666666666665,2,145,23.64,77,1,2,Hibernating
13121,United Kingdom,269,1,283.73,4,1,1,2.0,1,252,5.67,0,1,2,Hibernating
12851,United Kingdom,96,2,284.13,3,2,1,2.0,2,160,3.55,381,1,0,Loyal Regulars
15354,United Kingdom,603,3,284.4,5,3,1,3.0,3,3,94.8,0,1,2,Hibernating
17359,United Kingdom,11,2,284.46,1,3,1,1.6666666666666667,2,237,7.49,637,0,0,Loyal Regulars
15445,United Kingdom,264,2,284.5,4,2,1,2.3333333333333335,2,118,20.32,326,1,2,Hibernating
16429,United Kingdom,106,1,284.55,3,1,1,1.6666666666666667,1,9,142.28,0,1,0,Loyal Regulars
17355,United Kingdom,386,1,285.11,4,1,1,2.0,1,257,7.71,0,1,2,Hibernating
12487,Sweden,730,1,285.3,5,2,1,2.6666666666666665,1,174,142.65,0,1,2,Hibernating
16890,United Kingdom,476,3,285.41,5,3,1,3.0,3,243,15.02,106,1,2,Hibernating
17636,United Kingdom,19,1,285.56,1,1,1,1.0,1,182,14.28,0,0,0,Loyal Regulars
14402,United Kingdom,652,1,285.6,5,2,1,2.6666666666666665,1,240,35.7,0,1,2,Hibernating
14660,United Kingdom,86,2,285.74,3,2,1,2.0,2,228,9.52,14,0,0,Loyal Regulars
14183,United Kingdom,411,2,286.29,5,2,1,2.6666666666666665,2,61,8.18,70,1,2,Hibernating
13909,United Kingdom,423,2,286.6,5,2,1,2.6666666666666665,2,302,7.35,98,1,2,Hibernating
13508,United Kingdom,243,2,287.05,4,2,1,2.3333333333333335,2,180,10.25,399,1,0,Loyal Regulars
17497,United Kingdom,390,2,287.25,4,2,1,2.3333333333333335,2,59,41.04,220,1,2,Hibernating
16432,United Kingdom,64,1,287.4,3,1,1,1.6666666666666667,1,276,35.93,0,0,0,Loyal Regulars
13616,United Kingdom,568,2,288.1,5,2,1,2.6666666666666665,2,175,7.79,123,1,2,Hibernating
16808,United Kingdom,99,2,288.42,3,2,1,2.0,2,196,12.54,175,1,0,Loyal Regulars
17501,United Kingdom,220,2,288.6,4,2,1,2.3333333333333335,2,160,16.03,0,1,0,Loyal Regulars
14162,United Kingdom,173,2,289.36,3,2,1,2.0,2,142,11.57,119,1,0,Loyal Regulars
14433,United Kingdom,465,1,289.6,5,1,1,2.3333333333333335,1,134,3.76,0,1,2,Hibernating
13796,United Kingdom,499,1,289.7,5,1,1,2.3333333333333335,1,218,13.17,0,1,2,Hibernating
16897,United Kingdom,299,2,289.78,4,2,1,2.3333333333333335,2,73,7.83,14,1,2,Hibernating
15391,United Kingdom,584,1,289.87,5,2,1,2.6666666666666665,1,109,24.16,0,1,2,Hibernating
18182,United Kingdom,463,1,291.13,5,1,1,2.3333333333333335,1,167,29.11,0,1,2,Hibernating
16615,United Kingdom,626,1,291.5,5,2,2,3.0,1,211,15.34,0,1,2,Hibernating
17907,United Kingdom,640,1,291.76,5,2,2,3.0,1,1046,22.44,0,1,2,Hibernating
13449,United Kingdom,23,1,291.88,2,1,2,1.6666666666666667,1,222,15.36,0,0,0,Loyal Regulars
13739,United Kingdom,18,2,292.2,1,3,2,2.0,2,76,48.7,509,0,0,Loyal Regulars
16543,United Kingdom,591,1,292.21,5,2,2,3.0,1,317,16.23,0,1,2,Hibernating
16721,United Kingdom,262,1,292.47,4,1,2,2.3333333333333335,1,172,7.9,0,1,2,Hibernating
17441,United Kingdom,732,1,293.35,5,2,2,3.0,1,245,13.97,0,1,2,Hibernating
17710,United Kingdom,423,1,293.5,5,1,2,2.6666666666666665,1,158,14.67,0,1,2,Hibernating
15928,United Kingdom,656,1,293.53,5,2,2,3.0,1,164,26.68,0,1,2,Hibernating
14192,United Kingdom,388,1,293.74,4,1,2,2.3333333333333335,1,218,20.98,0,1,2,Hibernating
15718,United Kingdom,540,1,293.79,5,2,2,3.0,1,95,16.32,0,1,2,Hibernating
17927,United Kingdom,721,1,294.0,5,2,2,3.0,1,108,29.4,0,1,2,Hibernating
15041,United Kingdom,170,2,294.02,3,2,2,2.3333333333333335,2,197,2.75,274,1,0,Loyal Regulars
17057,United Kingdom,596,1,294.74,5,2,2,3.0,1,129,5.89,0,1,2,Hibernating
16579,United Kingdom,425,1,295.05,5,1,2,2.6666666666666665,1,119,21.08,0,1,2,Hibernating
16252,United Kingdom,382,1,295.09,4,1,2,2.3333333333333335,1,158,14.05,0,1,2,Hibernating
14614,United Kingdom,386,1,295.13,4,1,2,2.3333333333333335,1,189,15.53,0,1,2,Hibernating
14269,United Kingdom,439,1,295.73,5,1,2,2.6666666666666665,1,123,18.48,0,1,2,Hibernating
15962,United Kingdom,449,1,295.83,5,1,2,2.6666666666666665,1,235,5.1,0,1,2,Hibernating
13504,United Kingdom,64,1,295.93,3,1,2,2.0,1,178,13.45,0,0,0,Loyal Regulars
13751,United Kingdom,288,1,296.25,4,1,2,2.3333333333333335,1,152,32.92,0,1,2,Hibernating
17627,United Kingdom,478,1,296.36,5,1,2,2.6666666666666665,1,676,29.64,0,1,2,Hibernating
14985,United Kingdom,198,2,296.75,4,2,2,2.6666666666666665,2,260,3.41,160,1,0,Loyal Regulars
13708,United Kingdom,271,1,296.88,4,1,2,2.3333333333333335,1,306,5.82,0,1,2,Hibernating
14835,United Kingdom,528,2,297.0,5,2,2,3.0,2,180,148.5,89,1,2,Hibernating
18018,United Kingdom,108,4,297.99,3,3,2,2.6666666666666665,4,186,6.77,312,1,0,Loyal Regulars
12881,United Kingdom,275,1,298.0,4,1,2,2.3333333333333335,1,21,42.57,0,1,2,Hibernating
17824,United Kingdom,51,1,298.4,2,1,2,1.6666666666666667,1,408,22.95,0,0,0,Loyal Regulars
15609,United Kingdom,184,1,298.48,3,1,2,2.0,1,148,18.66,0,1,0,Loyal Regulars
12423,Denmark,465,1,298.8,5,1,2,2.6666666666666665,9,1711,15.29,387,1,2,Hibernating
12423,Denmark,465,1,298.8,5,1,2,2.6666666666666665,1,82,22.98,0,1,2,Hibernating
17124,United Kingdom,185,1,298.89,3,1,2,2.0,1,130,9.34,0,1,0,Loyal Regulars
12595,Germany,504,1,299.02,5,1,2,2.6666666666666665,1,271,15.74,0,1,2,Hibernating
17898,United Kingdom,85,4,299.18,3,3,2,2.6666666666666665,4,251,5.98,482,0,0,Loyal Regulars
13346,United Kingdom,462,6,299.4,5,4,2,3.6666666666666665,6,180,49.9,134,1,2,Hibernating
12864,United Kingdom,138,2,299.57,3,2,2,2.3333333333333335,2,447,42.8,370,1,0,Loyal Regulars
17766,United Kingdom,381,2,299.61,4,2,2,2.6666666666666665,2,155,13.62,0,1,2,Hibernating
14797,United Kingdom,507,1,300.31,5,1,2,2.6666666666666665,1,99,18.77,0,1,2,Hibernating
17556,United Kingdom,205,2,300.67,4,2,2,2.6666666666666665,2,184,21.48,174,1,0,Loyal Regulars
16050,United Kingdom,173,3,300.7,3,3,2,2.6666666666666665,3,388,14.32,228,1,0,Loyal Regulars
16479,United Kingdom,10,2,300.83,1,3,2,2.0,2,102,8.6,0,0,0,Loyal Regulars
12351,Unspecified,375,1,300.93,4,1,2,2.3333333333333335,1,261,14.33,0,1,2,Hibernating
16437,United Kingdom,381,2,301.25,4,2,2,2.6666666666666665,2,197,14.35,48,1,2,Hibernating
13625,United Kingdom,596,1,301.26,5,2,2,3.0,1,144,14.35,0,1,2,Hibernating
15148,United Kingdom,10,1,301.29,1,1,2,1.3333333333333333,1,187,15.06,0,0,0,Loyal Regulars
15667,United Kingdom,39,1,301.32,2,1,2,1.6666666666666667,1,240,23.18,0,0,0,Loyal Regulars
13773,United Kingdom,396,2,301.54,4,2,2,2.6666666666666665,2,174,15.87,263,1,2,Hibernating
16297,United Kingdom,268,1,301.9,4,1,2,2.3333333333333335,1,206,15.1,0,1,2,Hibernating
15242,United Kingdom,422,1,302.04,5,1,2,2.6666666666666665,1,196,75.51,0,1,2,Hibernating
15054,United Kingdom,12,2,302.1,1,3,2,2.0,2,198,2.65,28,0,0,Loyal Regulars
17506,United Kingdom,75,1,302.2,3,1,2,2.0,1,139,21.59,0,0,0,Loyal Regulars
18165,United Kingdom,177,1,302.46,3,1,2,2.0,1,254,30.25,0,1,0,Loyal Regulars
16425,United Kingdom,302,1,302.7,4,1,2,2.3333333333333335,1,199,14.41,0,1,2,Hibernating
15060,United Kingdom,8,4,303.09,1,4,2,2.3333333333333335,4,263,2.5,1,0,0,Loyal Regulars
18255,United Kingdom,89,2,303.15,3,2,2,2.3333333333333335,2,201,15.96,367,0,0,Loyal Regulars
17207,United Kingdom,652,1,303.22,5,2,2,3.0,1,241,4.53,0,1,2,Hibernating
14806,United Kingdom,75,2,303.43,3,2,2,2.3333333333333335,2,423,15.17,364,0,0,Loyal Regulars
14791,United Kingdom,606,1,303.63,5,2,2,3.0,1,127,15.98,0,1,2,Hibernating
16489,United Kingdom,380,2,303.7,4,2,2,2.6666666666666665,2,38,50.62,56,1,2,Hibernating
17688,United Kingdom,393,1,304.2,4,1,2,2.3333333333333335,1,114,16.01,0,1,2,Hibernating
18185,United Kingdom,249,1,304.25,4,1,2,2.3333333333333335,1,183,17.9,0,1,0,Loyal Regulars
14043,United Kingdom,491,2,304.25,5,2,2,3.0,2,153,7.24,238,1,2,Hibernating
16217,United Kingdom,235,2,304.25,4,2,2,2.6666666666666665,2,91,20.28,47,1,0,Loyal Regulars
15163,United Kingdom,18,2,304.47,1,3,2,2.0,2,186,10.5,174,0,0,Loyal Regulars
13667,United Kingdom,149,1,305.02,3,1,2,2.0,1,154,3.51,0,1,0,Loyal Regulars
15893,United Kingdom,481,1,305.28,5,1,2,2.6666666666666665,1,288,305.28,0,1,2,Hibernating
13383,United Kingdom,543,1,305.28,5,2,2,3.0,1,288,305.28,0,1,2,Hibernating
14990,United Kingdom,612,2,305.42,5,2,2,3.0,2,130,7.1,118,1,2,Hibernating
16181,United Kingdom,73,1,305.54,3,1,2,2.0,1,152,27.78,0,0,0,Loyal Regulars
16796,United Kingdom,89,1,305.62,3,1,2,2.0,1,186,16.98,0,0,0,Loyal Regulars
15135,United Kingdom,239,2,305.68,4,2,2,2.6666666666666665,2,84,15.28,317,1,0,Loyal Regulars
17077,United Kingdom,578,1,306.0,5,2,2,3.0,1,36,306.0,0,1,2,Hibernating
18059,United Kingdom,23,3,306.46,2,3,2,2.3333333333333335,3,258,17.03,44,0,0,Loyal Regulars
13718,United Kingdom,246,2,306.55,4,2,2,2.6666666666666665,2,173,25.55,49,1,0,Loyal Regulars
16649,United Kingdom,520,1,306.58,5,1,2,2.6666666666666665,1,82,15.33,0,1,2,Hibernating
17551,United Kingdom,359,1,306.84,4,1,2,2.3333333333333335,1,150,7.14,0,1,2,Hibernating
15087,United Kingdom,281,1,306.94,4,1,2,2.3333333333333335,1,470,20.46,0,1,2,Hibernating
13142,United Kingdom,19,1,307.09,2,1,2,1.6666666666666667,1,258,13.35,0,0,0,Loyal Regulars
13036,United Kingdom,684,1,307.1,5,2,2,3.0,1,38,51.18,0,1,2,Hibernating
17721,United Kingdom,659,1,307.21,5,2,2,3.0,1,107,27.93,0,1,2,Hibernating
14783,United Kingdom,659,1,307.3,5,2,2,3.0,1,262,18.08,0,1,2,Hibernating
15374,United Kingdom,128,2,307.32,3,2,2,2.3333333333333335,2,290,30.73,496,1,0,Loyal Regulars
13932,United Kingdom,294,1,307.4,4,1,2,2.3333333333333335,1,72,19.21,0,1,2,Hibernating
17120,United Kingdom,233,1,307.46,4,1,2,2.3333333333333335,1,120,17.08,0,1,0,Loyal Regulars
13060,United Kingdom,253,1,307.53,4,1,2,2.3333333333333335,1,123,20.5,0,1,2,Hibernating
14777,United Kingdom,403,1,307.56,4,1,2,2.3333333333333335,1,212,19.22,0,1,2,Hibernating
15454,United Kingdom,362,2,307.69,4,2,2,2.6666666666666665,2,148,7.5,256,1,2,Hibernating
13529,United Kingdom,78,2,307.76,3,2,2,2.3333333333333335,2,74,20.52,126,0,0,Loyal Regulars
16123,United Kingdom,51,1,307.78,2,1,2,1.6666666666666667,1,170,19.24,0,0,0,Loyal Regulars
15778,United Kingdom,431,1,307.95,5,1,2,2.6666666666666665,1,101,18.11,0,1,2,Hibernating
13289,United Kingdom,723,1,307.95,5,2,2,3.0,1,119,19.25,0,1,2,Hibernating
15302,United Kingdom,730,1,308.0,5,2,2,3.0,1,102,20.53,0,1,2,Hibernating
16524,United Kingdom,446,2,308.14,5,2,2,3.0,2,260,5.71,245,1,2,Hibernating
14927,United Kingdom,396,1,308.2,4,1,2,2.3333333333333335,1,196,15.41,0,1,2,Hibernating
16194,United Kingdom,375,1,308.6,4,1,2,2.3333333333333335,1,140,38.57,0,1,2,Hibernating
16956,United Kingdom,17,1,308.74,1,1,2,1.3333333333333333,1,114,19.3,0,0,0,Loyal Regulars
15010,United Kingdom,35,1,308.94,2,1,2,1.6666666666666667,1,184,15.45,0,0,0,Loyal Regulars
12884,United Kingdom,88,1,309.05,3,1,2,2.0,1,43,44.15,0,0,0,Loyal Regulars
16373,United Kingdom,382,2,309.49,4,2,2,2.6666666666666665,2,119,10.67,29,1,2,Hibernating
15699,United Kingdom,17,1,309.65,1,1,2,1.3333333333333333,1,113,17.2,0,0,0,Loyal Regulars
17383,United Kingdom,4,2,309.99,1,3,2,2.0,2,162,5.85,449,0,0,Loyal Regulars
13628,United Kingdom,676,1,310.14,5,2,2,3.0,1,106,19.38,0,1,2,Hibernating
14749,United Kingdom,479,1,310.15,5,1,2,2.6666666666666665,1,403,17.23,0,1,2,Hibernating
13315,United Kingdom,689,1,310.26,5,2,2,3.0,1,232,14.1,0,1,2,Hibernating
15188,United Kingdom,725,1,310.43,5,2,2,3.0,1,233,13.5,0,1,2,Hibernating
15308,United Kingdom,274,1,310.47,4,1,2,2.3333333333333335,1,175,16.34,0,1,2,Hibernating
14181,United Kingdom,410,2,310.55,5,2,2,3.0,2,122,5.75,152,1,2,Hibernating
14848,United Kingdom,404,1,310.56,4,1,2,2.3333333333333335,1,260,28.23,0,1,2,Hibernating
15185,United Kingdom,70,1,310.62,3,1,2,2.0,1,666,14.79,0,0,0,Loyal Regulars
12738,Germany,372,1,310.7,4,1,2,2.3333333333333335,1,296,14.12,0,1,2,Hibernating
16439,United Kingdom,722,1,310.7,5,2,2,3.0,1,74,34.52,0,1,2,Hibernating
13847,United Kingdom,719,1,310.72,5,2,2,3.0,1,96,16.35,0,1,2,Hibernating
16328,United Kingdom,563,1,310.83,5,2,2,3.0,1,141,19.43,0,1,2,Hibernating
13400,United Kingdom,582,1,310.83,5,2,2,3.0,1,284,13.51,0,1,2,Hibernating
15724,United Kingdom,201,3,310.85,4,3,2,3.0,3,117,18.29,199,1,0,Loyal Regulars
12898,United Kingdom,463,2,310.96,5,2,2,3.0,2,240,9.72,196,1,2,Hibernating
13990,United Kingdom,213,1,311.3,4,1,2,2.3333333333333335,1,190,19.46,0,1,0,Loyal Regulars
12852,United Kingdom,294,1,311.55,4,1,2,2.3333333333333335,1,149,18.33,0,1,2,Hibernating
14951,United Kingdom,79,1,311.69,3,1,2,2.0,1,311,15.58,0,0,0,Loyal Regulars
12834,United Kingdom,282,1,312.38,4,1,2,2.3333333333333335,1,110,17.35,0,1,2,Hibernating
13226,United Kingdom,273,2,312.46,4,2,2,2.6666666666666665,2,179,11.16,120,1,2,Hibernating
15318,United Kingdom,3,1,312.62,1,1,2,1.3333333333333333,1,642,9.47,0,0,0,Loyal Regulars
13905,United Kingdom,732,1,312.65,5,2,2,3.0,1,135,26.05,0,1,2,Hibernating
15162,United Kingdom,731,1,312.9,5,2,2,3.0,1,74,26.07,0,1,2,Hibernating
13845,United Kingdom,64,1,312.98,3,1,2,2.0,1,182,34.78,0,0,0,Loyal Regulars
17882,United Kingdom,379,2,313.46,4,2,2,2.6666666666666665,2,134,5.6,0,1,2,Hibernating
12665,Germany,324,3,313.6,4,3,2,3.0,3,165,18.45,345,1,2,Hibernating
16582,United Kingdom,113,1,313.62,3,1,2,2.0,1,164,52.27,0,1,0,Loyal Regulars
13087,United Kingdom,726,1,313.64,5,2,2,3.0,1,86,20.91,0,1,2,Hibernating
15873,United Kingdom,499,4,313.92,5,3,2,3.3333333333333335,4,1152,52.32,1,1,2,Hibernating
18070,United Kingdom,669,1,314.1,5,2,2,3.0,1,86,34.9,0,1,2,Hibernating
12650,France,3,1,314.44,1,1,2,1.3333333333333333,1,254,15.72,0,0,0,Loyal Regulars
13660,United Kingdom,400,1,314.59,4,1,2,2.3333333333333335,1,137,7.67,0,1,2,Hibernating
18206,United Kingdom,553,1,314.66,5,2,2,3.0,1,246,16.56,0,1,2,Hibernating
14991,United Kingdom,430,1,314.67,5,1,2,2.6666666666666665,1,191,14.98,0,1,2,Hibernating
17121,United Kingdom,402,1,314.74,4,1,2,2.3333333333333335,1,106,26.23,0,1,2,Hibernating
16091,United Kingdom,154,2,315.06,3,2,2,2.3333333333333335,2,154,17.5,44,1,0,Loyal Regulars
15042,United Kingdom,199,2,315.45,4,2,2,2.6666666666666665,2,238,35.05,396,1,0,Loyal Regulars
12614,Germany,277,1,315.6,4,1,2,2.3333333333333335,1,76,15.78,0,1,2,Hibernating
17408,United Kingdom,163,3,316.09,3,3,2,2.6666666666666665,3,163,39.51,351,1,0,Loyal Regulars
15196,United Kingdom,432,2,316.25,5,2,2,3.0,2,131,7.35,294,1,2,Hibernating
13494,United Kingdom,311,1,316.26,4,1,2,2.3333333333333335,1,162,17.57,0,1,2,Hibernating
12529,France,528,1,316.48,5,2,2,3.0,1,192,15.07,0,1,2,Hibernating
15204,United Kingdom,357,1,316.58,4,1,2,2.3333333333333335,1,258,35.18,0,1,2,Hibernating
16761,United Kingdom,96,1,316.62,3,1,2,2.0,1,341,24.36,0,1,0,Loyal Regulars
17689,United Kingdom,388,2,317.08,4,2,2,2.6666666666666665,2,300,14.41,86,1,2,Hibernating
15616,United Kingdom,438,1,317.11,5,1,2,2.6666666666666665,1,137,24.39,0,1,2,Hibernating
17267,United Kingdom,127,2,317.62,3,2,2,2.3333333333333335,2,159,8.36,0,1,0,Loyal Regulars
18253,United Kingdom,642,1,317.88,5,2,2,3.0,1,128,45.41,0,1,2,Hibernating
14703,United Kingdom,14,1,318.17,1,1,2,1.3333333333333333,1,183,14.46,0,0,0,Loyal Regulars
15682,United Kingdom,599,2,318.24,5,2,2,3.0,2,222,12.73,88,1,2,Hibernating
17229,United Kingdom,96,2,318.76,3,2,2,2.3333333333333335,2,185,6.78,46,1,0,Loyal Regulars
16967,United Kingdom,189,1,319.02,3,1,2,2.0,1,333,15.19,0,1,0,Loyal Regulars
16674,United Kingdom,54,2,319.61,2,2,2,2.0,2,188,3.26,44,0,0,Loyal Regulars
13843,United Kingdom,381,1,319.75,4,1,2,2.3333333333333335,1,145,17.76,0,1,2,Hibernating
13942,United Kingdom,534,1,320.0,5,2,2,3.0,1,1000,320.0,0,1,2,Hibernating
16683,United Kingdom,533,1,320.25,5,2,2,3.0,1,190,17.79,0,1,2,Hibernating
13986,United Kingdom,17,1,320.46,1,1,2,1.3333333333333333,1,430,24.65,0,0,0,Loyal Regulars
17991,United Kingdom,225,3,320.55,4,3,2,3.0,3,100,8.01,366,1,0,Loyal Regulars
14622,United Kingdom,184,1,320.58,3,1,2,2.0,1,146,15.27,0,1,0,Loyal Regulars
18117,United Kingdom,25,1,320.72,2,1,2,1.6666666666666667,1,618,4.33,0,0,0,Loyal Regulars
15432,United Kingdom,23,2,320.76,2,3,2,2.3333333333333335,2,92,20.05,518,0,0,Loyal Regulars
15236,United Kingdom,298,1,321.05,4,1,2,2.3333333333333335,1,269,21.4,0,1,2,Hibernating
17182,United Kingdom,422,2,321.3,5,2,2,3.0,2,54,53.55,296,1,2,Hibernating
14823,United Kingdom,180,3,321.43,3,3,2,2.6666666666666665,3,88,4.59,14,1,0,Loyal Regulars
15770,United Kingdom,612,1,321.45,5,2,2,3.0,1,67,17.86,0,1,2,Hibernating
17471,United Kingdom,474,1,321.65,5,1,2,2.6666666666666665,1,153,16.93,0,1,2,Hibernating
13111,United Kingdom,718,1,321.88,5,2,2,3.0,1,180,26.82,0,1,2,Hibernating
15726,United Kingdom,390,1,321.91,4,1,2,2.3333333333333335,1,123,14.0,0,1,2,Hibernating
17326,United Kingdom,408,2,321.95,4,2,2,2.6666666666666665,2,140,3.62,121,1,2,Hibernating
14424,United Kingdom,17,1,322.08,1,1,2,1.3333333333333333,1,48,322.08,0,0,0,Loyal Regulars
16342,United Kingdom,75,4,322.41,3,3,2,2.6666666666666665,4,157,21.49,104,0,0,Loyal Regulars
14832,United Kingdom,630,1,322.69,5,2,2,3.0,1,1,322.69,0,1,2,Hibernating
16627,United Kingdom,79,1,322.8,3,1,2,2.0,1,162,16.14,0,0,0,Loyal Regulars
14263,United Kingdom,423,1,322.93,5,1,2,2.6666666666666665,1,171,20.18,0,1,2,Hibernating
17793,United Kingdom,25,1,323.04,2,1,2,1.6666666666666667,1,232,5.57,0,0,0,Loyal Regulars
16195,United Kingdom,723,1,323.25,5,2,2,3.0,1,123,20.2,0,1,2,Hibernating
13025,United Kingdom,731,1,323.39,5,2,2,3.0,1,241,24.88,0,1,2,Hibernating
17440,United Kingdom,156,4,323.58,3,3,2,2.6666666666666665,4,282,53.93,393,1,0,Loyal Regulars
15869,United Kingdom,277,3,323.66,4,3,2,3.0,3,274,9.25,349,1,2,Hibernating
13834,United Kingdom,576,2,324.19,5,2,2,3.0,2,221,20.26,93,1,2,Hibernating
16685,United Kingdom,61,2,324.24,3,2,2,2.3333333333333335,2,396,5.23,0,0,0,Loyal Regulars
18261,United Kingdom,43,2,324.24,2,3,2,2.3333333333333335,2,146,15.44,52,0,0,Loyal Regulars
12946,United Kingdom,436,1,324.45,5,1,2,2.6666666666666665,1,149,16.22,0,1,2,Hibernating
15982,United Kingdom,605,1,324.51,5,2,2,3.0,1,131,7.21,0,1,2,Hibernating
13801,United Kingdom,66,1,324.8,3,1,2,2.0,1,168,14.12,0,0,0,Loyal Regulars
15670,United Kingdom,296,2,325.2,4,2,2,2.6666666666666665,2,132,17.12,260,1,2,Hibernating
13661,United Kingdom,603,1,325.24,5,2,2,3.0,1,118,19.13,0,1,2,Hibernating
17439,United Kingdom,655,1,325.74,5,2,2,3.0,1,370,40.72,0,1,2,Hibernating
17843,United Kingdom,303,2,326.23,4,2,2,2.6666666666666665,2,276,5.1,108,1,2,Hibernating
13646,United Kingdom,399,2,326.25,4,2,2,2.6666666666666665,2,79,5.62,0,1,2,Hibernating
14070,United Kingdom,684,1,326.55,5,2,2,3.0,1,86,7.77,0,1,2,Hibernating
12460,Belgium,456,1,326.65,5,1,2,2.6666666666666665,1,170,18.15,0,1,2,Hibernating
16322,United Kingdom,1,2,326.75,1,3,2,2.0,2,231,8.83,35,0,0,Loyal Regulars
12804,Netherlands,465,2,327.02,5,2,2,3.0,2,271,4.88,35,1,2,Hibernating
13498,United Kingdom,730,1,327.38,5,2,2,3.0,1,362,19.26,0,1,2,Hibernating
15735,United Kingdom,421,1,327.68,5,1,2,2.6666666666666665,1,206,17.25,0,1,2,Hibernating
15709,United Kingdom,283,2,327.85,4,2,2,2.6666666666666665,2,169,12.14,306,1,2,Hibernating
16318,United Kingdom,35,1,328.15,2,1,2,1.6666666666666667,1,199,17.27,0,0,0,Loyal Regulars
14747,United Kingdom,249,1,328.2,4,1,2,2.3333333333333335,1,84,18.23,0,1,0,Loyal Regulars
15213,United Kingdom,318,2,328.35,4,2,2,2.6666666666666665,2,272,13.68,11,1,2,Hibernating
16855,United Kingdom,23,2,328.4,2,3,2,2.3333333333333335,2,164,17.28,20,0,0,Loyal Regulars
14012,United Kingdom,277,1,328.8,4,1,2,2.3333333333333335,1,160,29.89,0,1,2,Hibernating
16286,United Kingdom,477,2,328.95,5,2,2,3.0,2,101,19.35,146,1,2,Hibernating
15979,United Kingdom,602,1,329.22,5,2,2,3.0,1,450,14.96,0,1,2,Hibernating
15153,United Kingdom,31,1,329.25,2,1,2,1.6666666666666667,1,198,14.97,0,0,0,Loyal Regulars
17154,United Kingdom,75,1,329.34,3,1,2,2.0,1,490,14.32,0,0,0,Loyal Regulars
16436,United Kingdom,668,3,329.34,5,3,2,3.3333333333333335,3,239,8.03,65,1,2,Hibernating
17518,United Kingdom,425,2,329.42,5,2,2,3.0,2,267,4.28,196,1,2,Hibernating
18186,United Kingdom,722,1,329.58,5,2,2,3.0,1,338,29.96,0,1,2,Hibernating
12850,United Kingdom,445,1,330.0,5,1,2,2.6666666666666665,1,200,165.0,0,1,2,Hibernating
15130,United Kingdom,169,1,330.11,3,1,2,2.0,1,197,15.01,0,1,0,Loyal Regulars
13010,United Kingdom,374,2,330.12,4,2,2,2.6666666666666665,2,323,27.51,274,1,2,Hibernating
12807,Sweden,383,1,330.35,4,1,2,2.3333333333333335,1,145,20.65,0,1,2,Hibernating
17301,United Kingdom,21,2,330.43,2,3,2,2.3333333333333335,2,229,2.73,603,0,0,Loyal Regulars
14517,United Kingdom,33,2,330.45,2,3,2,2.3333333333333335,2,91,18.36,108,0,0,Loyal Regulars
17309,United Kingdom,95,3,330.59,3,3,2,2.6666666666666665,3,193,8.93,578,1,0,Loyal Regulars
15878,United Kingdom,561,2,330.77,5,2,2,3.0,2,243,6.49,172,1,2,Hibernating
16478,United Kingdom,25,3,331.0,2,3,2,2.3333333333333335,3,224,19.47,40,0,0,Loyal Regulars
13981,United Kingdom,415,1,331.14,5,1,2,2.6666666666666665,1,234,15.05,0,1,2,Hibernating
16030,United Kingdom,309,1,331.24,4,1,2,2.3333333333333335,1,283,11.42,0,1,2,Hibernating
17435,United Kingdom,411,1,331.35,5,1,2,2.6666666666666665,1,195,22.09,0,1,2,Hibernating
15512,United Kingdom,155,4,331.58,3,3,2,2.6666666666666665,4,235,10.36,521,1,0,Loyal Regulars
17647,United Kingdom,65,3,331.66,3,3,2,2.6666666666666665,3,82,27.64,604,0,0,Loyal Regulars
16452,United Kingdom,630,2,332.17,5,2,2,3.0,2,199,18.45,63,1,2,Hibernating
16803,United Kingdom,65,1,332.3,3,1,2,2.0,1,245,13.85,0,0,0,Loyal Regulars
16850,United Kingdom,333,1,332.41,4,1,2,2.3333333333333335,1,249,17.5,0,1,2,Hibernating
13904,United Kingdom,37,2,332.64,2,3,2,2.3333333333333335,2,332,12.79,257,0,0,Loyal Regulars
14137,United Kingdom,695,1,332.7,5,2,2,3.0,1,462,30.25,0,1,2,Hibernating
16234,United Kingdom,476,3,333.18,5,3,2,3.3333333333333335,3,170,22.21,85,1,2,Hibernating
14957,United Kingdom,253,2,333.29,4,2,2,2.6666666666666665,2,105,11.49,391,1,0,Loyal Regulars
